sample_id,timestamp_s,spindle_speed_rpm,feed_rate_mm_min,depth_of_cut_mm,cutting_speed_m_min,material_hardness_HRC,spindle_motor_current_A,spindle_torque_Nm,spindle_temp_C,coolant_temp_C,ambient_temp_C,vibration_x_g,vibration_y_g,vibration_z_g,surface_roughness_Ra,dimensional_error_mm,tool_wear_mm,cycle_time_s,tool_condition,fault_label
1194,13830.2,1088,167.1,1.54,0.27,33.8,12.97,17.98,66.1,34.9,27.6,0.0846,0.1036,0.0851,2.291,0.1558,0.2375,46.9,Worn,3
1195,13841.6,1116,131.2,0.67,0.28,21.8,12.69,15.69,64.7,31.9,29.1,0.1109,0.1202,0.157,1.8,0.0131,0.1853,50.3,Worn,0
1196,13850.5,1091,168.5,1.5,0.27,39.6,12.57,19.34,60.6,25.3,28.2,0.1409,0.1463,0.0894,2.173,0.0223,0.1854,47.4,Worn,0
1197,13859.7,1088,225.3,1.15,0.27,35.1,11.27,16.67,60.1,27.5,25.5,0.0717,0.1059,0.0535,1.919,0.0252,0.219,47.0,Worn,0
1198,13871.2,1401,175.4,1.6,0.35,34.8,14.12,18.27,59.6,26.4,28.8,0.2539,0.0689,0.1072,2.443,0.0116,0.2574,49.6,Worn,0
1199,13879.8,1285,205.4,1.52,0.32,27.4,13.03,18.07,56.8,27.4,30.8,0.2723,0.1224,0.0152,1.941,0.0189,0.1993,44.4,Worn,0
1200,13890.8,1218,187.8,1.37,0.31,26.7,13.05,17.33,57.3,31.6,26.7,0.7063,0.4645,0.3902,3.47,0.0879,0.2244,47.8,Worn,2
1201,13899.9,1127,179.9,1.08,0.28,46.4,12.61,17.52,58.7,29.6,25.2,0.1372,0.1625,0.0837,2.006,0.017,0.2176,44.7,Worn,0
1202,13909.8,1443,192.1,1.44,0.36,45.8,13.65,20.76,61.9,28.2,25.7,0.2974,0.1004,0.1062,2.035,0.0255,0.2246,44.4,Worn,0
1203,13922.3,915,142.8,2.42,0.23,35.9,12.68,17.03,56.7,28.1,28.0,0.0855,0.1004,0.1151,2.156,0.0062,0.2034,45.3,Worn,0
1204,13934.7,1400,154.6,1.34,0.35,40.9,13.38,17.54,58.5,24.6,25.8,0.1556,0.2007,0.0956,1.409,0.0191,0.1798,45.2,Worn,0
1205,13943.3,1009,177.6,1.43,0.25,33.9,12.31,18.65,58.9,27.1,26.5,0.2015,0.1425,0.0643,2.068,0.0204,0.2139,41.0,Worn,0
1206,13956.3,1199,247.0,1.54,0.3,47.7,12.84,19.81,55.9,26.8,30.2,0.1412,0.111,0.0465,1.801,0.0311,0.2081,42.7,Worn,0
1207,13970.2,1073,160.9,1.1,0.27,25.7,12.44,17.26,60.1,26.6,27.4,0.1819,0.0815,0.0998,1.923,0.022,0.2037,44.1,Worn,0
1208,13980.4,1138,184.6,1.6,0.29,46.6,13.14,18.72,62.9,25.8,28.6,0.1181,0.06,0.0828,2.046,0.022,0.2354,47.8,Worn,0
1209,13993.8,871,180.5,1.14,0.22,49.7,11.85,18.95,58.8,28.8,27.2,0.1692,0.0868,0.0849,1.895,0.0239,0.2277,42.6,Worn,0
1210,14008.4,1142,188.6,1.16,0.29,33.5,12.06,17.01,60.8,29.1,28.9,0.1858,0.1877,0.093,2.419,0.0233,0.2016,46.5,Worn,0
1211,14022.0,1144,157.8,1.62,0.29,40.2,13.1,19.95,60.3,26.4,25.8,0.2433,0.0855,0.0638,2.087,0.0207,0.2366,43.5,Worn,0
1212,14030.7,1175,196.8,1.64,0.3,38.2,12.75,18.25,61.6,25.7,28.5,0.0293,0.1392,0.1112,2.058,0.0242,0.2054,45.0,Worn,0
1213,14039.5,1176,186.1,1.66,0.3,49.9,13.13,19.92,62.2,27.7,26.4,0.1164,0.0935,0.0999,1.624,0.0199,0.1919,48.8,Worn,0
1214,14051.0,997,183.3,2.08,0.25,35.1,13.59,16.88,62.3,27.6,29.3,0.1323,0.1166,0.1153,2.171,0.027,0.2229,44.7,Worn,0
1215,14064.1,1016,160.0,1.73,0.26,31.6,12.89,18.71,58.0,23.6,27.9,0.1607,0.1166,0.0778,2.238,0.0226,0.2047,47.1,Worn,0
1216,14077.2,1285,152.3,1.54,0.32,31.1,12.58,15.8,53.0,26.1,27.9,0.1644,0.1261,0.105,2.213,0.0297,0.2031,47.9,Worn,0
1217,14091.5,1133,187.6,1.55,0.28,30.4,12.95,17.25,58.5,28.5,27.6,0.2231,0.1499,0.0243,2.119,0.0203,0.2394,43.4,Worn,0
1218,14099.6,1082,155.2,1.18,0.27,38.2,12.48,18.84,63.6,26.4,26.8,0.1285,0.1167,0.1007,1.99,0.0194,0.2217,44.5,Worn,0
1219,14109.6,1275,201.2,1.6,0.32,35.3,13.0,18.41,59.2,28.1,30.1,0.1903,0.1499,0.0654,1.563,0.015,0.2127,48.7,Worn,0
1220,14121.2,1049,208.3,1.82,0.26,41.5,13.66,17.62,61.2,29.3,25.8,0.195,0.1672,0.1032,1.845,0.0245,0.2442,45.8,Worn,0
1221,14131.1,1389,140.0,1.58,0.35,30.5,12.76,15.73,64.5,21.7,27.5,0.1615,0.1537,0.1539,1.887,0.0272,0.1985,43.3,Worn,0
1222,14142.5,1313,141.3,1.24,0.33,47.3,14.02,19.42,65.0,25.2,25.5,0.1851,0.1127,0.0764,1.265,0.0172,0.172,45.4,Worn,0
1223,14150.5,1132,188.2,1.18,0.28,32.1,12.9,18.06,61.9,26.0,28.1,0.1503,0.1033,0.0873,1.741,0.0247,0.1962,45.4,Worn,0
1224,14161.6,1220,157.2,2.08,0.31,23.8,12.15,17.37,64.7,27.4,29.2,0.0862,0.0956,0.1327,2.057,0.0159,0.2375,43.5,Worn,0
1225,14174.7,1529,182.6,2.13,0.38,32.8,15.12,17.15,61.6,26.6,25.0,0.2257,0.1444,0.0593,1.839,0.0168,0.1743,37.9,Worn,0
1226,14189.6,1269,197.6,0.89,0.32,39.4,13.93,17.17,61.9,28.0,26.7,0.203,0.1733,0.0622,1.925,0.0177,0.2182,40.0,Worn,0
1227,14203.1,1256,150.5,1.65,0.32,35.1,12.22,17.31,56.5,26.4,27.0,0.1509,0.1398,0.1266,2.252,0.0276,0.2375,44.6,Worn,0
1228,14212.6,1203,148.5,1.0,0.3,38.2,12.74,17.27,55.6,27.4,25.1,0.2227,0.0741,0.0887,2.013,0.0175,0.2497,52.3,Worn,0
1229,14226.8,1345,151.6,2.65,0.34,38.5,14.15,17.53,64.9,36.1,28.4,0.1835,0.1325,0.0539,1.679,0.1313,0.229,40.1,Worn,3
1230,14234.8,1305,196.9,1.15,0.33,40.7,13.73,18.47,63.8,25.2,26.8,0.1782,0.1093,0.0896,1.563,0.0306,0.2208,46.3,Worn,0
1231,14244.8,1193,190.8,0.8,0.3,44.5,12.63,17.67,59.6,27.4,28.6,0.1469,0.1191,0.0867,2.119,0.0184,0.1989,44.5,Worn,0
1232,14259.2,1070,177.3,1.46,0.27,38.8,12.61,19.38,55.9,26.9,25.3,0.1196,0.0819,0.0777,1.651,0.0226,0.2272,43.6,Worn,0
1233,14272.1,1134,185.6,1.1,0.29,34.2,12.2,16.75,61.4,27.8,24.6,0.1648,0.0998,0.1455,1.883,0.0135,0.2396,47.9,Worn,0
1234,14285.2,1289,159.7,1.77,0.32,34.3,13.72,18.16,62.5,27.0,28.1,0.1812,0.1784,0.0946,2.086,0.0164,0.2227,41.6,Worn,0
1235,14295.2,1032,208.5,2.22,0.26,44.7,13.46,20.05,60.8,26.9,26.2,0.7499,0.1975,0.5,4.312,0.0647,0.2104,45.2,Worn,2
1236,14305.5,1354,226.9,1.79,0.34,47.1,13.99,19.39,59.4,26.3,30.7,0.151,0.1445,0.1074,1.915,0.024,0.1929,46.1,Worn,0
1237,14319.2,1105,184.0,1.93,0.28,30.0,12.1,17.76,65.3,30.7,22.9,0.1951,0.0766,0.1543,1.675,0.0143,0.1955,41.2,Worn,0
1238,14328.0,1328,155.6,1.63,0.33,38.2,13.31,17.5,60.8,31.4,28.7,0.1715,0.0884,0.1056,1.479,0.021,0.2133,49.3,Worn,0
1239,14339.4,1496,130.0,1.16,0.38,44.5,12.76,18.53,54.6,30.8,25.8,0.1307,0.0975,0.0564,1.591,0.0222,0.2345,48.7,Worn,0
1240,14350.4,1221,149.8,1.18,0.31,36.9,13.98,18.85,60.3,27.2,27.9,0.1983,0.0909,0.119,1.525,0.0225,0.1918,48.2,Worn,0
1241,14363.2,1028,219.3,0.79,0.26,20.9,12.95,16.44,59.2,27.2,24.9,0.1807,0.1328,0.1164,2.333,0.0219,0.2327,47.6,Worn,0
1242,14375.7,1447,223.1,1.19,0.36,46.6,13.85,20.03,61.4,25.0,25.8,0.1332,0.0525,0.1242,1.924,0.0201,0.2234,43.0,Worn,0
1243,14389.7,1288,170.1,1.3,0.32,43.7,13.81,17.95,60.4,28.0,28.5,0.2272,0.0912,0.0537,1.61,0.0257,0.2131,47.3,Worn,0
1244,14403.7,1152,160.0,1.96,0.29,48.6,12.7,19.85,62.5,27.1,29.3,0.1709,0.2035,0.1631,2.458,0.0207,0.272,40.7,Worn,0
1245,14415.2,1208,181.6,1.73,0.3,23.7,13.86,18.31,54.5,26.9,29.4,0.482,0.3736,0.3301,3.834,0.0962,0.2149,46.7,Worn,2
1246,14429.3,1023,205.5,1.4,0.26,20,11.24,15.18,62.3,28.7,25.8,0.2886,0.127,0.0978,1.684,0.0268,0.2135,45.3,Worn,0
1247,14437.7,1286,143.9,1.9,0.32,38.5,13.47,15.15,58.7,28.4,30.1,0.1719,0.1556,0.1197,1.872,0.0195,0.2193,42.4,Worn,0
1248,14447.0,1114,141.8,1.61,0.28,53.0,12.42,17.84,58.6,24.4,26.7,0.1973,0.1368,0.066,1.491,0.0212,0.2105,42.3,Worn,0
1249,14457.4,1453,175.0,1.35,0.37,43.4,15.03,20.46,71.3,34.5,27.0,0.1433,0.161,0.1023,1.582,0.0926,0.2134,50.1,Worn,3
1250,14467.1,1303,155.6,1.99,0.33,30.4,13.43,17.94,62.6,28.8,34.2,0.1751,0.0827,0.1377,1.679,0.0286,0.2064,45.8,Worn,0
1251,14478.0,1029,183.0,1.82,0.26,27.9,12.21,18.12,57.7,25.1,26.5,0.1666,0.1334,0.0553,1.803,0.0202,0.1787,39.5,Worn,0
1252,14491.4,1380,237.9,1.61,0.35,39.2,13.74,19.11,64.6,29.7,28.0,0.1924,0.0978,0.0492,1.921,0.0277,0.1999,43.5,Worn,0
1253,14504.2,1112,103.5,1.83,0.28,35.0,13.67,16.68,59.7,26.8,29.4,0.1381,0.1208,0.0716,1.535,0.0163,0.1877,44.1,Worn,0
1254,14516.1,1379,170.7,1.13,0.35,51.6,14.53,18.21,62.8,25.7,25.7,0.2062,0.1137,0.1477,1.691,0.0324,0.2608,44.1,Worn,0
1255,14530.1,1161,190.7,1.34,0.29,34.3,12.84,19.51,68.9,34.6,28.5,0.171,0.0958,0.1265,2.342,0.1398,0.2608,44.5,Worn,3
1256,14544.4,1102,207.1,1.78,0.28,36.8,12.55,17.98,58.6,24.2,26.8,0.2191,0.1272,0.0188,1.906,0.0212,0.2306,41.9,Worn,0
1257,14555.2,1114,158.4,1.74,0.28,34.9,12.67,17.75,59.1,30.7,26.2,0.2068,0.1227,0.0886,1.69,0.017,0.2319,47.2,Worn,0
1258,14565.9,1180,164.1,1.34,0.3,25.0,12.79,15.53,65.2,26.7,23.6,0.1834,0.086,0.1621,2.029,0.028,0.2052,42.4,Worn,0
1259,14576.4,982,208.4,1.37,0.25,35.1,13.69,18.03,61.6,29.8,27.8,0.1231,0.1417,0.0357,2.134,0.0155,0.1886,43.4,Worn,0
1260,14586.9,1270,165.8,1.5,0.32,28.7,12.99,15.93,59.2,29.1,28.8,0.1267,0.1215,0.0703,2.076,0.0256,0.2257,46.8,Worn,0
1261,14597.1,1369,229.1,1.67,0.34,26.6,14.57,16.32,56.3,26.9,26.1,0.1982,0.0932,0.0932,1.852,0.0213,0.2186,53.3,Worn,0
1262,14608.1,1088,164.4,1.13,0.27,33.3,12.55,17.58,61.5,24.8,27.7,0.2353,0.1223,0.0773,1.43,0.0225,0.2236,51.8,Worn,0
1263,14621.4,1210,141.2,1.36,0.3,26.8,13.72,17.79,57.7,28.2,27.0,0.1689,0.1163,0.0661,1.774,0.0192,0.2408,46.7,Worn,0
1264,14636.4,1232,185.4,1.92,0.31,44.2,13.88,19.59,65.1,29.4,28.7,0.6053,0.6315,0.2792,5.076,0.064,0.2835,44.1,Worn,2
1265,14645.9,904,183.2,1.51,0.23,29.8,11.46,16.89,64.6,27.0,27.7,0.142,0.1277,0.0355,1.508,0.0179,0.2306,43.5,Worn,0
1266,14656.6,1291,220.7,1.6,0.32,36.7,13.78,18.98,59.5,28.2,21.5,0.2078,0.0489,0.062,1.971,0.0182,0.2121,42.2,Worn,0
1267,14666.9,1396,201.0,1.83,0.35,31.6,13.93,18.1,62.0,29.2,25.3,0.1968,0.1611,0.0115,2.129,0.0284,0.2006,51.8,Worn,0
1268,14675.9,1312,193.6,0.48,0.33,38.1,13.29,17.61,59.5,28.0,28.0,0.2521,0.1111,0.0861,1.43,0.0207,0.2152,45.4,Worn,0
1269,14688.2,1382,194.2,2.15,0.35,42.6,14.13,18.81,53.4,27.8,27.5,0.1467,0.1685,0.0759,2.313,0.0202,0.224,44.3,Worn,0
1270,14702.0,1401,156.0,1.25,0.35,37.8,12.48,16.4,59.9,29.7,26.5,0.1147,0.1978,0.0661,1.342,0.0238,0.2382,41.8,Worn,0
1271,14710.4,1012,220.4,1.19,0.25,39.5,12.69,16.62,60.0,25.9,27.8,0.1657,0.111,0.0851,1.78,0.0245,0.2293,42.8,Worn,0
1272,14718.5,1175,202.6,1.88,0.3,29.1,14.03,17.71,60.1,27.3,26.0,0.2371,0.1146,0.1216,1.497,0.013,0.2148,48.0,Worn,0
1273,14728.8,1009,204.9,1.95,0.25,42.9,11.51,19.04,60.8,29.6,28.4,0.1718,0.1047,0.1235,1.863,0.0246,0.2124,46.2,Worn,0
1274,14738.4,1136,168.1,1.25,0.29,31.7,12.98,17.31,60.0,29.6,28.8,0.1779,0.1205,0.0728,1.806,0.0124,0.2155,42.9,Worn,0
1275,14750.5,1022,147.1,1.32,0.26,38.8,13.14,18.18,62.9,28.1,29.3,0.3527,0.2295,0.312,5.699,0.1146,0.2225,42.6,Worn,2
1276,14761.0,1389,193.7,1.06,0.35,34.8,12.86,17.85,63.5,26.9,24.2,0.1744,0.1344,0.0859,1.946,0.0143,0.2114,43.4,Worn,0
1277,14774.5,1135,176.5,1.77,0.29,37.7,13.1,18.46,70.4,35.4,28.0,0.1935,0.1347,0.0532,1.751,0.12,0.2132,44.2,Worn,3
1278,14785.0,1203,187.6,1.25,0.3,33.4,12.1,17.79,65.5,28.2,29.6,0.1695,0.1053,0.1217,1.343,0.0198,0.2186,43.8,Worn,0
1279,14794.7,1183,183.3,1.5,0.3,24.3,13.32,16.91,72.5,35.0,21.9,0.2272,0.0971,0.0683,2.125,0.1356,0.2157,46.0,Worn,3
1280,14805.3,1273,128.7,1.14,0.32,21.6,13.13,16.08,55.2,25.4,24.5,0.1671,0.1492,0.0633,1.998,0.023,0.2184,48.2,Worn,0
1281,14814.3,1092,196.7,1.74,0.27,25.3,12.45,17.01,55.8,27.0,27.6,0.1208,0.1439,0.0769,1.889,0.0191,0.2015,45.8,Worn,0
1282,14825.1,1362,120.2,1.24,0.34,37.0,13.13,16.47,60.8,29.2,26.9,0.2287,0.1669,0.1356,1.966,0.0128,0.2429,43.2,Worn,0
1283,14835.1,1159,187.7,1.38,0.29,42.6,13.82,19.45,61.1,28.6,24.0,0.2142,0.173,0.0723,2.02,0.0182,0.2072,46.7,Worn,0
1284,14844.7,832,125.8,1.48,0.21,29.6,13.17,17.14,56.7,31.7,24.4,0.6764,0.5933,0.329,4.71,0.0704,0.2383,43.3,Worn,2
1285,14852.9,1033,171.1,1.04,0.26,28.1,12.12,18.36,57.6,26.7,22.3,0.2343,0.1576,0.0797,1.943,0.0178,0.213,45.2,Worn,0
1286,14863.2,1209,190.8,1.61,0.3,33.6,13.2,18.32,62.7,27.6,27.0,0.1271,0.1101,0.0121,1.491,0.0187,0.2235,40.7,Worn,0
1287,14874.0,1465,198.5,1.28,0.37,42.5,13.24,18.18,64.9,27.5,26.5,0.2333,0.1883,0.1021,1.507,0.0227,0.1982,45.8,Worn,0
1288,14884.0,1361,137.8,1.87,0.34,34.4,13.1,16.42,61.9,25.9,24.8,0.2555,0.1035,0.0714,1.554,0.0334,0.2233,46.4,Worn,0
1289,14898.9,1221,192.7,0.57,0.31,22.2,12.33,14.92,57.5,28.9,31.3,0.1585,0.1192,0.101,2.012,0.0207,0.2129,43.3,Worn,0
1290,14912.9,1147,138.0,1.6,0.29,33.3,13.99,16.18,59.6,26.7,27.1,0.1675,0.0976,0.0486,1.618,0.0214,0.1779,48.0,Worn,0
1291,14925.7,1133,187.2,1.58,0.28,32.3,12.82,17.59,66.9,32.8,27.2,0.1539,0.1462,0.0631,1.559,0.1349,0.2073,44.7,Worn,3
1292,14935.3,1090,118.9,1.63,0.27,29.7,12.77,16.59,55.3,30.5,30.6,0.1979,0.0368,0.1329,1.621,0.0162,0.2042,48.3,Worn,0
1293,14943.8,1001,151.0,1.14,0.25,49.8,13.16,18.2,59.9,31.4,25.5,0.2582,0.1166,0.0831,2.135,0.0227,0.256,46.1,Worn,0
1294,14956.7,1046,203.9,1.48,0.26,41.2,12.97,18.71,55.2,31.4,27.2,0.1303,0.1275,0.0756,1.565,0.0262,0.2408,43.1,Worn,0
1295,14971.4,1391,191.4,1.39,0.35,28.6,13.44,18.45,60.2,30.1,24.7,0.111,0.1338,0.1109,1.715,0.0234,0.2459,43.8,Worn,0
1296,14986.0,1340,165.9,1.35,0.34,34.8,13.61,18.24,62.9,28.2,28.6,0.2921,0.1263,0.0751,2.54,0.0166,0.2406,49.5,Worn,0
1297,14998.5,1166,108.0,1.96,0.29,41.2,13.89,18.25,61.7,26.3,31.0,0.232,0.148,0.0747,1.636,0.0133,0.2546,43.6,Worn,0
1298,15008.4,1084,256.8,1.72,0.27,30.4,11.81,19.31,59.5,26.3,27.7,0.1972,0.1093,0.0723,1.513,0.0236,0.2126,41.9,Worn,0
1299,15021.0,1354,176.1,1.42,0.34,45.9,13.36,19.6,58.4,26.4,30.4,0.2435,0.1771,0.1355,1.803,0.0133,0.2189,44.8,Worn,0
1300,15033.4,921,177.0,1.38,0.23,37.1,13.35,20.15,62.3,28.5,27.0,0.7555,0.3921,0.239,4.195,0.0594,0.2557,47.6,Worn,2
1301,15045.4,1345,167.8,1.61,0.34,39.3,13.69,18.85,55.7,29.1,29.8,0.2255,0.0591,0.0953,2.006,0.0225,0.2192,42.6,Worn,0
1302,15055.4,1142,167.5,1.92,0.29,35.1,12.2,17.11,59.0,28.1,28.4,0.0985,0.1886,0.0877,2.298,0.0247,0.2422,42.5,Worn,0
1303,15069.7,1199,188.3,0.83,0.3,40.8,13.4,18.6,61.8,29.6,27.2,0.1293,0.1839,0.0655,1.754,0.0164,0.2326,44.0,Worn,0
1304,15084.5,1328,146.0,2.17,0.33,29.3,12.64,17.19,63.5,31.4,24.7,0.1408,0.1368,0.084,1.942,0.0283,0.2554,46.9,Worn,0
1305,15098.6,1162,185.1,0.8,0.29,38.8,12.97,16.66,59.5,33.4,24.7,0.1755,0.0652,0.0662,1.876,0.0199,0.2263,46.9,Worn,0
1306,15113.3,1019,197.1,1.26,0.26,31.0,11.42,18.02,56.7,31.7,28.2,0.1009,0.0597,0.1574,2.018,0.0166,0.2593,49.5,Worn,0
1307,15122.8,935,172.1,2.38,0.24,29.4,12.77,17.28,57.8,27.7,24.9,0.2023,0.1223,0.0651,1.907,0.0165,0.2114,45.2,Worn,0
1308,15134.8,1184,161.3,1.44,0.3,40.3,13.02,20.3,58.7,26.0,30.9,0.1269,0.0647,0.0505,1.893,0.0218,0.2556,48.2,Worn,0
1309,15148.3,1218,207.3,2.22,0.31,39.2,13.93,18.1,59.5,26.9,28.9,0.1759,0.1299,0.097,1.691,0.0299,0.2288,46.0,Worn,0
1310,15162.3,1318,151.1,2.53,0.33,20,13.57,15.31,56.6,28.0,29.9,0.1044,0.0901,0.0579,1.921,0.0121,0.218,47.2,Worn,0
1311,15170.7,1100,197.5,1.45,0.28,36.3,13.04,17.6,58.7,29.0,24.3,0.2217,0.1203,0.1422,1.85,0.0155,0.2315,42.5,Worn,0
1312,15179.7,1359,145.3,1.03,0.34,37.4,14.52,17.41,58.3,27.5,28.5,0.1533,0.0976,0.0496,1.81,0.0288,0.2298,45.1,Worn,0
1313,15193.0,1179,158.6,0.92,0.3,32.2,12.89,17.84,57.8,28.2,28.0,0.1417,0.1307,0.0692,2.057,0.0124,0.2379,48.0,Worn,0
1314,15203.9,1057,123.8,0.77,0.27,47.4,12.36,18.48,55.8,27.8,29.3,0.6548,0.2859,0.3028,5.237,0.1174,0.2135,47.5,Worn,2
1315,15213.6,1161,214.6,1.23,0.29,44.2,12.79,18.77,57.4,26.4,28.3,0.1689,0.1214,0.0944,1.706,0.0227,0.2426,45.0,Worn,0
1316,15227.7,1076,193.3,1.34,0.27,43.1,13.7,19.77,60.8,28.7,24.2,0.2734,0.1425,0.0861,2.001,0.0239,0.2328,40.0,Worn,0
1317,15238.3,1089,207.9,1.52,0.27,41.6,12.27,18.65,66.8,31.4,24.9,0.2152,0.1501,0.1322,2.074,0.0185,0.229,44.8,Worn,0
1318,15252.7,1188,175.7,1.8,0.3,33.4,14.38,20.08,57.2,26.6,28.6,0.3462,0.2086,0.0816,6.244,0.109,0.3076,44.2,Critical,1
1319,15265.9,1439,97.5,1.66,0.36,36.9,13.59,18.74,63.0,25.9,27.4,0.2398,0.1517,0.0685,1.753,0.027,0.2485,42.7,Worn,0
1320,15278.5,1168,212.8,1.15,0.29,30.9,12.67,17.0,60.8,23.4,30.1,0.1721,0.1162,0.0829,1.477,0.0203,0.2105,44.1,Worn,0
1321,15291.6,1131,136.1,1.75,0.28,35.1,13.99,16.88,55.7,24.1,29.1,0.1953,0.1255,0.1459,1.592,0.0174,0.2244,47.7,Worn,0
1322,15303.3,1108,198.1,1.22,0.28,50.0,12.27,19.14,62.0,27.7,28.0,0.2059,0.1705,0.0889,2.237,0.0216,0.2373,45.9,Worn,0
1323,15317.6,1264,167.1,1.38,0.32,21.2,12.6,16.18,57.0,26.5,30.7,0.1376,0.1207,0.1127,1.873,0.0274,0.2171,52.7,Worn,0
1324,15332.0,1399,200.7,1.87,0.35,35.4,14.8,16.65,66.6,31.2,25.6,0.16,0.1382,0.1178,2.002,0.0172,0.2204,47.7,Worn,0
1325,15342.3,1395,142.0,1.99,0.35,38.7,15.72,18.89,60.2,29.4,23.4,0.2039,0.1167,0.041,2.346,0.0293,0.2179,46.3,Worn,0
1326,15351.5,852,163.0,1.73,0.21,38.2,11.16,20.53,58.1,29.4,27.6,0.1509,0.1405,0.0655,1.623,0.0199,0.1832,36.5,Worn,0
1327,15360.8,1260,172.9,1.2,0.32,30.2,12.24,17.29,60.7,27.1,29.1,0.1876,0.1363,0.1311,1.894,0.0241,0.1947,47.3,Worn,0
1328,15369.4,1200,207.0,1.26,0.3,29.1,13.47,18.62,68.0,36.7,28.7,0.2344,0.0857,0.1134,1.199,0.144,0.261,43.7,Worn,3
1329,15381.7,1116,228.5,1.33,0.28,42.4,12.76,19.07,54.6,29.1,29.4,0.2545,0.1934,0.1154,1.706,0.0264,0.2437,42.3,Worn,0
1330,15392.1,1321,188.7,1.98,0.33,40.5,13.11,17.58,56.7,28.6,27.4,0.1823,0.0434,0.0792,1.779,0.0199,0.2316,41.8,Worn,0
1331,15401.0,1159,166.2,1.47,0.29,26.9,13.38,15.87,63.0,29.7,30.1,0.2132,0.0755,0.0776,2.331,0.0307,0.2563,46.8,Worn,0
1332,15412.7,1081,154.2,1.69,0.27,23.0,11.84,17.69,57.7,24.6,27.2,0.1277,0.106,0.0849,1.861,0.0238,0.2328,43.6,Worn,0
1333,15420.9,1414,169.1,1.77,0.36,31.7,13.27,17.98,62.9,27.6,28.2,0.1769,0.1082,0.0741,2.108,0.0099,0.2207,41.9,Worn,0
1334,15435.4,1053,143.3,1.84,0.26,44.0,13.03,18.85,57.2,26.4,27.9,0.1623,0.1633,0.0383,1.885,0.0302,0.2297,46.9,Worn,0
1335,15448.2,1093,162.9,1.48,0.27,33.3,13.23,17.12,57.5,29.7,28.1,0.1473,0.0932,0.0972,1.701,0.0202,0.253,43.6,Worn,0
1336,15460.1,863,166.8,0.73,0.22,40.8,11.58,15.84,63.3,27.1,27.5,0.2665,0.0861,0.1028,2.164,0.0217,0.2158,45.3,Worn,0
1337,15468.8,1186,160.5,0.83,0.3,47.2,12.19,17.9,58.4,29.8,27.2,0.185,0.0554,0.1126,1.86,0.0265,0.2073,42.1,Worn,0
1338,15482.4,1223,131.7,0.59,0.31,27.8,13.77,15.83,52.4,28.2,29.1,0.1182,0.1001,0.1458,1.764,0.0204,0.2184,40.1,Worn,0
1339,15493.3,1211,190.0,0.91,0.3,29.9,13.51,15.14,59.3,24.6,26.4,0.2028,0.0891,0.0836,2.259,0.0226,0.2569,44.1,Worn,0
1340,15507.5,1051,212.7,1.19,0.26,24.9,11.79,17.33,60.6,28.0,28.4,0.1249,0.1385,0.0695,1.822,0.029,0.2425,48.6,Worn,0
1341,15517.6,1347,168.8,1.98,0.34,28.7,13.4,17.11,62.8,26.8,29.3,0.1697,0.134,0.0775,1.816,0.0149,0.207,46.5,Worn,0
1342,15532.2,1139,204.8,1.58,0.29,28.0,12.68,16.8,67.3,30.6,28.1,0.2285,0.1128,0.1424,1.4,0.0148,0.2033,40.4,Worn,0
1343,15543.2,1166,193.6,1.5,0.29,31.0,12.54,16.69,64.3,28.4,24.9,0.2321,0.0841,0.0522,1.657,0.0173,0.2176,46.6,Worn,0
1344,15552.8,1143,114.6,2.45,0.29,41.1,13.56,19.89,60.8,26.9,29.0,0.1603,0.1011,0.087,2.102,0.0185,0.221,46.7,Worn,0
1345,15562.8,960,167.2,1.3,0.24,46.1,12.3,18.42,58.1,30.5,28.4,0.1669,0.1196,0.1102,2.148,0.0184,0.2449,45.6,Worn,0
1346,15577.2,1145,176.2,1.99,0.29,22.2,13.54,17.35,61.3,27.9,29.1,0.2173,0.123,0.107,1.935,0.0144,0.2216,47.6,Worn,0
1347,15589.5,927,202.6,2.18,0.23,28.8,13.17,19.68,64.1,33.2,29.5,0.2399,0.1582,0.0764,2.067,0.1099,0.2101,39.6,Worn,3
1348,15599.9,1002,194.4,1.2,0.25,21.8,11.71,16.01,53.3,26.3,24.6,0.087,0.0921,0.0748,1.951,0.0342,0.2318,42.4,Worn,0
1349,15614.0,1138,176.1,1.64,0.29,39.3,12.92,17.29,61.5,25.1,24.6,0.226,0.0543,0.1355,2.495,0.0175,0.233,47.9,Worn,0
1350,15626.0,1138,174.2,1.06,0.29,34.7,13.7,16.92,58.5,28.3,27.9,0.2404,0.0925,0.1122,1.959,0.0189,0.2308,49.8,Worn,0
1351,15639.3,986,175.3,1.26,0.25,27.2,11.82,16.21,60.9,25.8,25.1,0.1615,0.0649,0.0603,1.947,0.0254,0.2164,53.2,Worn,0
1352,15650.3,1028,186.4,1.29,0.26,42.0,13.34,19.26,57.0,30.9,26.0,0.1727,0.1386,0.0999,1.535,0.0189,0.1912,48.6,Worn,0
1353,15661.6,1421,178.4,2.25,0.36,47.5,13.83,18.34,55.9,26.3,24.4,0.1493,0.1225,0.1215,1.65,0.0182,0.2228,44.0,Worn,0
1354,15673.1,1143,188.2,1.18,0.29,44.7,12.44,18.89,63.9,30.3,30.2,0.0529,0.0963,0.0867,1.615,0.0251,0.2341,45.8,Worn,0
